title,url,tags,score,creationdate
"Any way to use a tuple as key in a shelf? (Python)","https://stackoverflow.com/questions/1482631","<python><shelve>","5","2009-09-27 02:24:31"
"How to make python window run as ""Always On Top""?","https://stackoverflow.com/questions/1482565","<python><linux><gnome><pygame><always-on-top>","10","2009-09-27 01:25:09"
"`xrange(2**100)` -> OverflowError: long int too large to convert to int","https://stackoverflow.com/questions/1482480","<python><python-3.x><range><biginteger><xrange>","16","2009-09-27 00:28:45"
"Can a Django view receive a list as parameter?","https://stackoverflow.com/questions/1482362","<python><django><django-views>","3","2009-09-26 22:56:51"
"How to get all subsets of a set? (powerset)","https://stackoverflow.com/questions/1482308","<python><set><powerset>","208","2009-09-26 22:11:20"
"What does it mean ""weakly-referenced object no longer exists""?","https://stackoverflow.com/questions/1482141","<python>","38","2009-09-26 20:42:08"
"Is there any way to programmatically generate Python bytecode?","https://stackoverflow.com/questions/1482055","<python><expression-trees><abstract-syntax-tree><dsl><bytecode>","12","2009-09-26 20:01:18"
"Why I get urllib2.HTTPError with urllib2 and no errors with urllib?","https://stackoverflow.com/questions/1482028","<python><urllib2><urllib>","6","2009-09-26 19:46:36"
"What is the __del__ method and how do I call it?","https://stackoverflow.com/questions/1481488","<python><oop>","181","2009-09-26 15:49:52"
"Python - Same line of code only works the second time it called?","https://stackoverflow.com/questions/1481264","<python>","3","2009-09-26 13:49:42"
"Efficient method to determine location on a grid(array)","https://stackoverflow.com/questions/1480406","<python><arrays><list><performance>","2","2009-09-26 03:58:50"
"Is there anyway to use TestCase.assertEqual() outside of a TestCase?","https://stackoverflow.com/questions/1480144","<python><unit-testing>","3","2009-09-26 01:05:08"
"How to get _sqlite3.so file?","https://stackoverflow.com/questions/1480024","<python><sqlite><pysqlite>","4","2009-09-25 23:55:45"
"Case-insensitive comparison of sets in Python","https://stackoverflow.com/questions/1479979","<python><django><compare>","5","2009-09-25 23:35:12"
"""Too many values to unpack"" Exception","https://stackoverflow.com/questions/1479776","<python><django>","143","2009-09-25 22:04:27"
"Readably print out a python dict() sorted by key","https://stackoverflow.com/questions/1479649","<python>","94","2009-09-25 21:22:11"
"Python: ""1-2-3-4"" to [1, 2, 3, 4]","https://stackoverflow.com/questions/1478908","<python>","2","2009-09-25 18:33:09"
"for line in open(filename)","https://stackoverflow.com/questions/1478697","<python><file><garbage-collection>","36","2009-09-25 17:47:07"
"Why my python does not see pysqlite?","https://stackoverflow.com/questions/1478479","<python><sqlite><pysqlite>","2","2009-09-25 17:04:40"
"What's the life-time of a thread-local value in Python?","https://stackoverflow.com/questions/1478248","<python><multithreading>","14","2009-09-25 16:16:08"
"Python type inference for autocompletion","https://stackoverflow.com/questions/1478044","<python><algorithm><ide><haskell><ocaml>","10","2009-09-25 15:34:35"
"Python chat : delete variables to clean memory in functions?","https://stackoverflow.com/questions/1477980","<python><class><function><twisted>","11","2009-09-25 15:26:38"
"Python: time a method call and stop it if time is exceeded","https://stackoverflow.com/questions/1477569","<python><multithreading>","3","2009-09-25 14:19:36"
"How was the syntax chosen for static methods in Python?","https://stackoverflow.com/questions/1477545","<python><syntax><static><language-history>","14","2009-09-25 14:14:31"
"Generate random UTF-8 string in Python","https://stackoverflow.com/questions/1477294","<python><unicode><utf-8><random>","29","2009-09-25 13:29:53"
"Compile Matplotlib for Python on Snow Leopard","https://stackoverflow.com/questions/1477144","<python><osx-snow-leopard><numpy><compilation><matplotlib>","20","2009-09-25 12:56:40"
"How to find which view is resolved from url in presence of decorators","https://stackoverflow.com/questions/1476996","<python><django><django-urls>","3","2009-09-25 12:20:42"
"How can I make images so that appengine doesn't make transparent into black on resize?","https://stackoverflow.com/questions/1476514","<python><google-app-engine><resize><python-imaging-library>","2","2009-09-25 10:18:21"
"How to control indentation after an open parenthesis in Emacs","https://stackoverflow.com/questions/1475279","<actionscript-3><emacs><indentation><javascript><python-mode>","21","2009-09-25 03:28:49"
"what happens to a python object when you throw an exception from it","https://stackoverflow.com/questions/1475193","<python><exception><garbage-collection><sockets>","2","2009-09-25 02:49:51"
"Easiest way to turn a list into an HTML table in python?","https://stackoverflow.com/questions/1475123","<python><html-table><html-generation>","37","2009-09-25 02:23:41"
"Python variables","https://stackoverflow.com/questions/1474719","<python>","2","2009-09-24 23:39:08"
"python arbitrarily incrementing an iterator inside a loop","https://stackoverflow.com/questions/1474646","<python><iterator>","56","2009-09-24 23:11:17"
"Django Admin: Ordering of ForeignKey and ManyToManyField relations referencing User","https://stackoverflow.com/questions/1474135","<python><django><sorting><admin><user-profile>","24","2009-09-24 21:01:23"
"Raising ValidationError from django model's save method?","https://stackoverflow.com/questions/1473888","<python><django>","12","2009-09-24 20:13:16"
"Writing unicode strings via sys.stdout in Python","https://stackoverflow.com/questions/1473577","<python><unicode><macos><terminal><stdout>","19","2009-09-24 19:02:35"
"Django ORM - assigning a raw value to DecimalField","https://stackoverflow.com/questions/1473332","<python><django><django-models><casting><django-orm>","3","2009-09-24 18:20:58"
"select_related does not join columns marked with nulll=True","https://stackoverflow.com/questions/1472974","<python><django>","2","2009-09-24 17:02:10"
"Why is host aborting connection?","https://stackoverflow.com/questions/1472876","<python><networking>","17","2009-09-24 16:44:28"
"How can I link against libpython.a such that the runtime linker can find all the symbols in libpython.a?","https://stackoverflow.com/questions/1472828","<python><gcc><g++>","2","2009-09-24 16:32:25"
"Can't use DateTime in IronPython","https://stackoverflow.com/questions/1472553","<datetime><ironpython>","7","2009-09-24 15:47:47"
"PyQt4 Highlighting","https://stackoverflow.com/questions/1472044","<python><qt4><pyqt4>","2","2009-09-24 14:24:48"
"What is setup.py?","https://stackoverflow.com/questions/1471994","<python><pypi><setup.py><python-packaging>","1611","2009-09-24 14:16:52"
"How do I determine the proper `paramstyle` when all I have is a `Connection` object?","https://stackoverflow.com/questions/1471304","<python><python-db-api>","2","2009-09-24 12:14:04"
"Twisted network client with multiprocessing workers?","https://stackoverflow.com/questions/1470850","<python><twisted><multiprocessing>","7","2009-09-24 10:28:19"
"Django: disallow can_delete on GenericStackedInline","https://stackoverflow.com/questions/1470811","<python><django><django-admin><generics><formset>","23","2009-09-24 10:16:36"
"How can I tell the Django ORM to reverse the order of query results?","https://stackoverflow.com/questions/1470676","<python><django>","57","2009-09-24 09:39:09"
"Create new List object in python","https://stackoverflow.com/questions/1470446","<python><list>","14","2009-09-24 08:42:50"
"Why is the WindowsError while deleting the temporary file?","https://stackoverflow.com/questions/1470350","<python><temporary-files>","3","2009-09-24 08:10:28"
"Python ctypes: copying Structure's contents","https://stackoverflow.com/questions/1470343","<pointers><copy><python><ctypes>","9","2009-09-24 08:07:40"
"Eclipse+PyDev+GAE memcache ""Undefined variable from import: get""","https://stackoverflow.com/questions/1469860","<python><eclipse><google-app-engine><pydev>","19","2009-09-24 05:12:28"
"Understanding Python profile output","https://stackoverflow.com/questions/1469679","<python><profiling><profile>","7","2009-09-24 03:50:00"
"Django: ImportError: cannot import name Count","https://stackoverflow.com/questions/1469614","<python><django>","3","2009-09-24 03:18:20"
"Why am I receiving a low level socket error when using the Fabric python library?","https://stackoverflow.com/questions/1469431","<python>","20","2009-09-24 01:51:21"
"Probability exercise returning different result that expected","https://stackoverflow.com/questions/1469421","<python><probability>","2","2009-09-24 01:46:46"
"Why can't I import the 'math' library when embedding python in c?","https://stackoverflow.com/questions/1469370","<c++><python><c>","2","2009-09-24 01:20:33"
"How do you turn an unquoted Python function/lambda into AST? 2.6","https://stackoverflow.com/questions/1468634","<python><abstract-syntax-tree>","8","2009-09-23 21:34:07"
"What language could I use for fast execution of this database summarization task?","https://stackoverflow.com/questions/1467898","<python><sql><lisp><ocaml><apache-pig>","9","2009-09-23 18:45:07"
"Django models - pass additional information to manager","https://stackoverflow.com/questions/1467245","<python><django><django-models>","8","2009-09-23 16:44:07"
"Testing for cookie existence in Django","https://stackoverflow.com/questions/1466732","<python><django><http><cookies>","8","2009-09-23 15:26:44"
"Create a wrapper class to call a pre and post function around existing functions?","https://stackoverflow.com/questions/1466676","<python>","16","2009-09-23 15:19:05"
"Python gzip folder structure when zipping single file","https://stackoverflow.com/questions/1466287","<python><gzip><directory>","4","2009-09-23 14:18:58"
"multiline checkbox in wxpython","https://stackoverflow.com/questions/1466140","<python><wxpython>","2","2009-09-23 13:52:06"
"Difference between modes a, a+, w, w+, and r+ in built-in open function?","https://stackoverflow.com/questions/1466000","<python>","873","2009-09-23 13:27:36"
"Limiting results returned fromquery in django, python","https://stackoverflow.com/questions/1465734","<python><django>","3","2009-09-23 12:42:20"
